InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,TotalAmount
INV421447,PROD032,5,2023-12-22,45.83,C0056,229.14999999999998
INV668293,PROD049,13,2023-04-18,15.49,C0124,201.37
INV410152,PROD007,7,2023-01-16,1.66,C0327,11.62
INV174801,PROD014,6,2023-12-15,41.47,C0062,248.82
INV474880,PROD017,15,2023-08-05,47.58,C0035,713.6999999999999
INV459839,PROD026,1,2023-06-03,35.04,C0339,35.04
INV718335,PROD024,7,2023-11-14,15.54,C0199,108.78
INV615200,PROD031,20,2023-12-14,29.87,C0471,597.4
INV834665,PROD032,11,2023-05-11,17.9,C0017,196.89999999999998
INV822040,PROD025,18,2023-08-05,38.6,C0243,694.8000000000001
INV614125,PROD040,12,2023-12-17,47.48,C0301,569.76
INV597939,PROD025,2,2023-02-14,48.16,C0014,96.32
INV198572,PROD035,3,2023-11-20,4.61,C0130,13.830000000000002
INV136010,PROD025,11,2023-08-29,12.45,C0233,136.95
INV327074,PROD020,18,2023-08-20,38.97,C0166,701.46
INV722255,PROD027,4,2023-03-07,1.01,C0315,4.04
INV172456,PROD044,1,2023-08-16,46.81,C0442,46.81
INV507034,PROD012,15,2023-10-17,14.1,C0258,211.5
INV832133,PROD035,2,2023-03-02,13.03,C0411,26.06
INV995017,PROD032,6,2023-05-31,45.16,C0265,270.96
INV215002,PROD003,10,2023-08-07,30.26,C0084,302.6
INV361140,PROD010,3,2023-09-06,10.36,C0352,31.08
INV416960,PROD025,6,2023-01-23,38.74,C0003,232.44
INV986611,PROD015,11,2023-10-26,43.35,C0094,476.85
INV206470,PROD015,15,2023-03-01,40.52,C0253,607.8000000000001
INV690107,PROD009,5,2023-11-06,37.15,C0085,185.75
INV550859,PROD029,16,2023-12-24,18.65,C0013,298.4
INV765669,PROD046,17,2023-07-08,44.94,C0011,763.98
INV557484,PROD007,14,2023-05-23,23.95,C0279,335.3
INV375540,PROD045,14,2023-02-14,3.81,C0286,53.34
INV355047,PROD043,12,2023-09-17,23.99,C0450,287.88
INV698129,PROD009,4,2023-02-14,1.69,C0465,6.76
INV491451,PROD043,7,2023-10-07,22.58,C0096,158.06
INV294521,PROD017,16,2023-12-03,3.81,C0286,60.96
INV312281,PROD027,4,2023-04-29,28.2,C0299,112.8
INV111737,PROD020,5,2023-07-20,37.46,C0076,187.3
INV650044,PROD004,17,2023-02-27,39.51,C0191,671.67
INV950879,PROD018,19,2023-06-05,26.76,C0341,508.44000000000005
INV297831,PROD021,8,2023-04-20,43.1,C0071,344.8
INV280793,PROD031,16,2023-02-20,24.2,C0340,387.2
INV253209,PROD036,18,2023-02-06,43.01,C0199,774.18
INV600892,PROD009,17,2023-02-04,7.7,C0342,130.9
INV890011,PROD005,19,2023-11-17,8.65,C0263,164.35
INV526132,PROD041,12,2023-05-15,46.91,C0212,562.92
INV918551,PROD049,14,2023-06-14,2.62,C0031,36.68
INV509758,PROD002,7,2023-07-11,33.75,C0203,236.25
INV602651,PROD039,8,2023-03-07,37.56,C0231,300.48
INV264925,PROD033,14,2023-11-22,32.48,C0315,454.71999999999997
INV553762,PROD039,17,2023-02-08,14.74,C0124,250.58
INV838694,PROD002,14,2023-02-13,3.78,C0308,52.919999999999995
INV394475,PROD010,2,2023-07-21,18.79,C0457,37.58
INV734698,PROD042,11,2023-10-02,15.52,C0238,170.72
INV894210,PROD020,16,2023-07-17,25.82,C0168,413.12
INV734603,PROD045,19,2023-12-16,34.91,C0447,663.29
INV195407,PROD043,19,2023-06-22,7.29,C0307,138.51
INV762035,PROD032,11,2023-11-12,26.87,C0355,295.57
INV723309,PROD017,9,2023-05-28,46.74,C0033,420.66
INV351044,PROD015,11,2023-06-15,46.38,C0263,510.18
INV965846,PROD013,12,2023-04-09,48.63,C0290,583.5600000000001
INV544436,PROD034,14,2023-11-03,14.29,C0172,200.06
INV941214,PROD043,7,2023-03-13,38.53,C0343,269.71000000000004
INV479046,PROD045,10,2023-12-18,9.9,C0395,99.0
INV710008,PROD035,18,2023-08-25,16.4,C0365,295.2
INV769615,PROD012,4,2023-05-30,36.37,C0267,145.48
INV291971,PROD014,20,2023-06-22,39.6,C0127,792.0
INV607870,PROD042,16,2023-07-20,19.06,C0455,304.96
INV253448,PROD018,19,2023-06-24,23.22,C0368,441.17999999999995
INV952612,PROD039,3,2023-07-12,13.0,C0131,39.0
INV619103,PROD026,1,2023-05-11,3.79,C0282,3.79
INV695018,PROD036,19,2023-09-19,41.15,C0233,781.85
INV758623,PROD013,9,2023-08-07,3.02,C0216,27.18
INV428353,PROD039,4,2023-07-18,24.08,C0251,96.32
INV143027,PROD009,6,2023-01-28,6.58,C0062,39.480000000000004
INV381452,PROD005,9,2023-10-02,5.82,C0434,52.38
INV694088,PROD007,14,2023-12-05,10.64,C0066,148.96
INV854525,PROD001,4,2023-11-16,17.21,C0031,68.84
INV748347,PROD019,14,2023-04-23,12.41,C0142,173.74
INV981609,PROD037,9,2023-07-01,46.43,C0310,417.87
INV899383,PROD010,1,2023-06-12,27.91,C0122,27.91
INV118287,PROD011,13,2023-11-12,10.56,C0113,137.28
INV382831,PROD011,3,2023-11-11,28.78,C0489,86.34
INV331707,PROD032,4,2023-07-28,5.24,C0415,20.96
INV331044,PROD030,20,2023-03-30,8.7,C0124,174.0
INV556333,PROD007,1,2023-06-07,12.32,C0144,12.32
INV205242,PROD039,13,2023-04-29,22.59,C0297,293.67
INV257690,PROD006,14,2023-08-15,35.77,C0434,500.78000000000003
INV667557,PROD025,20,2023-01-12,37.66,C0379,753.1999999999999
INV557861,PROD018,7,2023-09-09,44.15,C0392,309.05
INV632214,PROD034,11,2023-09-13,16.44,C0405,180.84
INV251535,PROD025,15,2023-07-10,30.52,C0316,457.8
INV496009,PROD005,20,2023-12-16,41.93,C0361,838.6
INV524780,PROD026,7,2023-06-30,11.29,C0087,79.03
INV729602,PROD016,10,2023-07-14,44.97,C0141,449.7
INV355928,PROD031,1,2023-10-16,34.48,C0450,34.48
INV507759,PROD045,3,2023-01-12,22.89,C0331,68.67
INV557485,PROD023,12,2023-09-09,19.36,C0293,232.32
INV465145,PROD029,14,2023-05-11,4.93,C0371,69.02
INV601775,PROD018,12,2023-05-14,45.62,C0118,547.4399999999999
INV642291,PROD011,8,2023-11-27,42.76,C0081,342.08
INV482281,PROD034,7,2023-07-15,42.37,C0307,296.59
INV196864,PROD049,8,2023-03-23,4.95,C0025,39.6
INV650768,PROD045,18,2023-02-10,2.98,C0316,53.64
INV557067,PROD017,15,2023-03-14,7.88,C0478,118.2
INV645792,PROD012,8,2023-03-27,20.77,C0143,166.16
INV786420,PROD015,3,2023-10-21,31.24,C0035,93.72
INV543824,PROD048,6,2023-08-29,14.77,C0401,88.62
INV731907,PROD011,8,2023-04-11,1.35,C0459,10.8
INV956990,PROD005,3,2023-05-18,38.76,C0365,116.28
INV680322,PROD012,18,2023-08-25,6.64,C0401,119.52
INV357579,PROD024,6,2023-04-06,8.06,C0390,48.36
INV638177,PROD001,11,2023-05-20,42.84,C0403,471.24
INV512935,PROD002,17,2023-01-30,25.47,C0417,432.99
INV353677,PROD011,2,2023-03-09,23.72,C0070,47.44
INV584867,PROD039,12,2023-05-23,28.91,C0442,346.92
INV269960,PROD030,6,2023-05-08,35.66,C0126,213.95999999999998
INV242505,PROD039,2,2023-07-13,3.82,C0328,7.64
INV810436,PROD019,15,2023-09-08,26.68,C0001,400.2
INV650555,PROD026,18,2023-07-26,27.3,C0387,491.40000000000003
INV705523,PROD042,17,2023-11-07,18.02,C0239,306.34
INV527481,PROD048,13,2023-09-26,37.71,C0368,490.23
INV316943,PROD033,16,2023-01-19,6.75,C0086,108.0
INV733754,PROD039,12,2023-03-01,42.18,C0038,506.15999999999997
INV125035,PROD027,13,2023-07-11,19.11,C0463,248.43
INV556694,PROD032,7,2023-04-21,37.64,C0162,263.48
INV928924,PROD041,5,2023-10-30,22.77,C0397,113.85
INV515614,PROD048,5,2023-06-04,32.63,C0389,163.15
INV365205,PROD010,1,2023-08-13,45.07,C0126,45.07
INV314635,PROD026,15,2023-07-10,35.79,C0250,536.85
INV252607,PROD009,14,2023-05-06,48.0,C0238,672.0
INV467583,PROD041,4,2023-01-28,15.12,C0460,60.48
INV472007,PROD025,14,2023-05-31,4.37,C0239,61.18
INV171046,PROD033,18,2023-09-03,24.12,C0421,434.16
INV274006,PROD022,7,2023-09-17,15.86,C0181,111.02
INV382705,PROD007,5,2023-10-15,37.34,C0006,186.70000000000002
INV489301,PROD002,17,2023-09-24,11.33,C0031,192.61
INV582650,PROD029,13,2023-11-10,17.04,C0013,221.51999999999998
INV940144,PROD040,11,2023-01-27,14.6,C0178,160.6
INV554461,PROD038,4,2023-09-07,44.23,C0265,176.92
INV864060,PROD033,2,2023-10-08,33.48,C0391,66.96
INV964774,PROD037,17,2023-03-20,3.83,C0384,65.11
INV380080,PROD022,15,2023-11-22,36.71,C0194,550.65
INV389155,PROD010,7,2023-07-16,5.11,C0074,35.77
INV239399,PROD015,2,2023-01-07,2.68,C0202,5.36
INV547649,PROD027,19,2023-03-19,10.09,C0100,191.71
INV100594,PROD037,9,2023-04-18,49.53,C0281,445.77
INV925242,PROD011,2,2023-09-05,13.64,C0034,27.28
INV805284,PROD015,15,2023-03-26,45.8,C0034,687.0
INV746759,PROD008,3,2023-06-25,33.64,C0253,100.92
INV705073,PROD024,16,2023-05-13,47.81,C0373,764.96
INV652294,PROD036,11,2023-06-17,31.76,C0286,349.36
INV945350,PROD043,19,2023-05-23,26.24,C0080,498.55999999999995
INV606877,PROD016,8,2023-08-11,40.84,C0305,326.72
INV153777,PROD022,17,2023-07-27,15.38,C0140,261.46000000000004
INV211669,PROD038,10,2023-05-12,40.18,C0488,401.8
INV360820,PROD010,18,2023-04-23,11.57,C0422,208.26
INV480625,PROD010,4,2023-09-16,35.02,C0238,140.08
INV413612,PROD048,13,2023-06-19,21.25,C0212,276.25
INV169542,PROD016,6,2023-12-06,31.34,C0042,188.04
INV261528,PROD021,2,2023-08-10,22.06,C0397,44.12
INV223969,PROD031,1,2023-07-09,17.02,C0213,17.02
INV515597,PROD016,16,2023-09-09,44.02,C0158,704.32
INV400383,PROD014,13,2023-05-01,21.79,C0302,283.27
INV443034,PROD040,6,2023-11-03,17.14,C0125,102.84
INV934870,PROD025,3,2023-02-12,5.48,C0304,16.44
INV196799,PROD001,5,2023-09-10,27.25,C0378,136.25
INV594097,PROD045,5,2023-01-02,49.6,C0479,248.0
INV811710,PROD003,5,2023-07-07,14.93,C0091,74.65
INV142393,PROD045,12,2023-02-14,33.47,C0352,401.64
INV186345,PROD020,11,2023-10-26,5.45,C0085,59.95
INV927895,PROD040,1,2023-04-09,41.16,C0021,41.16
INV405584,PROD026,16,2023-10-31,5.82,C0088,93.12
INV245349,PROD034,3,2023-05-26,41.67,C0316,125.01
INV774720,PROD030,20,2023-03-22,42.69,C0034,853.8
INV334662,PROD045,17,2023-11-07,5.26,C0398,89.42
INV797312,PROD019,2,2023-06-23,19.97,C0353,39.94
INV633595,PROD045,16,2023-07-03,40.61,C0084,649.76
INV932839,PROD019,13,2023-05-01,21.19,C0157,275.47
INV255945,PROD020,11,2023-08-25,10.92,C0434,120.12
INV223436,PROD010,2,2023-10-28,4.43,C0361,8.86
INV396196,PROD007,15,2023-02-07,6.74,C0076,101.10000000000001
INV556481,PROD022,11,2023-09-04,29.17,C0395,320.87
INV843556,PROD008,18,2023-06-04,36.6,C0210,658.8000000000001
INV300790,PROD031,2,2023-07-20,18.53,C0108,37.06
INV508482,PROD005,2,2023-05-10,2.05,C0177,4.1
INV921794,PROD032,15,2023-07-23,33.09,C0096,496.35
INV881484,PROD021,15,2023-06-17,7.08,C0364,106.2
INV833851,PROD046,14,2023-10-18,33.09,C0495,463.26000000000005
INV197744,PROD001,6,2023-08-01,47.74,C0095,286.44
INV351682,PROD022,5,2023-03-13,2.58,C0250,12.9
INV855797,PROD039,16,2023-04-14,47.87,C0263,765.92
INV478250,PROD027,2,2023-11-20,38.66,C0093,77.32
INV209678,PROD022,20,2023-01-02,18.96,C0365,379.20000000000005
INV813404,PROD033,7,2023-06-20,10.95,C0248,76.64999999999999
INV654418,PROD048,17,2023-07-20,14.04,C0338,238.67999999999998
INV577052,PROD040,20,2023-01-21,10.23,C0303,204.60000000000002
INV892486,PROD047,19,2023-10-03,27.58,C0494,524.02
INV717947,PROD003,10,2023-07-28,16.96,C0234,169.60000000000002
INV586060,PROD005,16,2023-08-02,41.56,C0322,664.96
INV975353,PROD039,19,2023-06-11,11.93,C0469,226.67
INV993559,PROD015,15,2023-11-30,13.6,C0303,204.0
INV104493,PROD015,19,2023-05-16,13.08,C0020,248.52
INV350588,PROD015,2,2023-08-19,11.48,C0272,22.96
INV941368,PROD001,14,2023-02-08,2.86,C0204,40.04
INV536999,PROD018,18,2023-10-07,40.81,C0412,734.58
INV153682,PROD033,10,2023-12-06,38.56,C0009,385.6
INV401525,PROD038,7,2023-10-10,26.94,C0255,188.58
INV687993,PROD008,8,2023-07-19,46.32,C0400,370.56
INV114901,PROD022,6,2023-04-13,27.48,C0372,164.88
INV603174,PROD028,3,2023-05-06,16.77,C0351,50.31
INV277233,PROD007,5,2023-05-13,46.59,C0011,232.95000000000002
INV314007,PROD019,9,2023-08-07,21.07,C0337,189.63
INV424526,PROD011,12,2023-05-28,5.33,C0374,63.96
INV263125,PROD045,18,2023-02-09,32.13,C0278,578.34
INV916489,PROD008,1,2023-02-03,47.7,C0448,47.7
INV902056,PROD049,9,2023-02-28,48.27,C0395,434.43
INV587899,PROD022,4,2023-10-01,25.27,C0232,101.08
INV923653,PROD008,16,2023-05-23,33.57,C0262,537.12
INV945783,PROD023,3,2023-07-18,17.99,C0043,53.97
INV943448,PROD035,9,2023-11-14,36.4,C0097,327.59999999999997
INV268128,PROD006,3,2023-06-25,8.53,C0497,25.589999999999996
INV468451,PROD045,18,2023-11-20,10.11,C0268,181.98
INV208600,PROD022,13,2023-08-10,39.74,C0016,516.62
INV751244,PROD033,13,2023-04-08,11.01,C0414,143.13
INV880823,PROD031,19,2023-02-04,37.51,C0327,712.6899999999999
INV506087,PROD043,16,2023-08-23,28.09,C0117,449.44
INV138146,PROD042,12,2023-01-22,10.36,C0165,124.32
INV796862,PROD013,1,2023-01-09,28.76,C0232,28.76
INV430479,PROD024,11,2023-01-04,21.07,C0479,231.77
INV723534,PROD030,3,2023-02-19,7.14,C0442,21.419999999999998
INV618358,PROD036,4,2023-08-31,29.85,C0267,119.4
INV924334,PROD036,11,2023-01-17,6.43,C0284,70.72999999999999
INV962102,PROD041,11,2023-10-02,12.68,C0428,139.48
INV414787,PROD019,2,2023-01-29,43.0,C0218,86.0
INV394301,PROD009,9,2023-03-20,40.88,C0341,367.92
INV178760,PROD027,3,2023-07-06,48.77,C0175,146.31
INV399006,PROD020,10,2023-01-14,20.64,C0256,206.4
INV732193,PROD012,3,2023-09-26,43.54,C0168,130.62
INV905305,PROD007,12,2023-05-16,6.11,C0307,73.32000000000001
INV710510,PROD021,4,2023-04-19,9.54,C0171,38.16
INV982342,PROD006,8,2023-06-09,2.93,C0410,23.44
INV951000,PROD036,18,2023-02-10,45.69,C0390,822.42
INV411643,PROD036,19,2023-10-07,43.58,C0365,828.02
INV888845,PROD036,10,2023-07-26,5.47,C0465,54.699999999999996
INV197483,PROD003,10,2023-08-04,45.98,C0477,459.79999999999995
INV172087,PROD022,9,2023-03-12,37.18,C0337,334.62
INV144590,PROD038,1,2023-09-02,5.79,C0049,5.79
INV266521,PROD024,13,2023-05-16,27.33,C0241,355.28999999999996
INV294122,PROD036,8,2023-03-28,4.56,C0303,36.48
INV593161,PROD037,4,2023-01-09,31.73,C0333,126.92
INV634442,PROD047,5,2023-12-16,8.88,C0112,44.400000000000006
INV704704,PROD027,1,2023-05-20,34.23,C0123,34.23
INV162255,PROD047,7,2023-05-02,24.89,C0407,174.23000000000002
INV965101,PROD014,20,2023-04-09,33.51,C0221,670.1999999999999
INV531534,PROD019,12,2023-10-30,7.24,C0271,86.88
INV997727,PROD038,10,2023-11-12,13.83,C0467,138.3
INV621852,PROD008,14,2023-11-06,13.12,C0456,183.67999999999998
INV824880,PROD008,13,2023-05-10,29.74,C0001,386.62
INV225805,PROD037,6,2023-10-25,40.82,C0066,244.92000000000002
INV342069,PROD043,8,2023-01-21,7.06,C0496,56.48
INV513892,PROD048,2,2023-12-17,36.7,C0128,73.4
INV102954,PROD014,9,2023-10-22,47.99,C0069,431.91
INV533435,PROD014,4,2023-01-08,41.58,C0334,166.32
INV859498,PROD022,7,2023-03-17,22.63,C0055,158.41
INV497121,PROD008,12,2023-07-30,16.59,C0332,199.07999999999998
INV999422,PROD034,9,2023-04-14,22.45,C0338,202.04999999999998
INV798201,PROD010,7,2023-04-07,19.77,C0326,138.39
INV558700,PROD043,8,2023-05-21,24.75,C0440,198.0
INV164387,PROD017,1,2023-03-23,21.95,C0026,21.95
INV533485,PROD004,15,2023-04-15,26.45,C0401,396.75
INV546853,PROD019,5,2023-04-01,14.53,C0057,72.64999999999999
INV168466,PROD001,16,2023-09-29,39.39,C0394,630.24
INV571170,PROD030,12,2023-04-25,15.51,C0301,186.12
INV382737,PROD045,9,2023-07-19,42.05,C0103,378.45
INV117978,PROD031,8,2023-03-10,22.19,C0083,177.52
INV634456,PROD016,16,2023-10-10,19.54,C0400,312.64
INV647386,PROD010,4,2023-07-09,13.75,C0329,55.0
INV641569,PROD045,4,2023-12-04,13.95,C0131,55.8
INV212322,PROD020,13,2023-10-18,1.5,C0410,19.5
INV682964,PROD019,9,2023-12-09,40.58,C0124,365.21999999999997
INV291834,PROD040,19,2023-09-29,40.05,C0439,760.9499999999999
INV443279,PROD032,17,2023-01-11,0.67,C0322,11.39
INV101531,PROD045,18,2023-06-24,21.28,C0394,383.04
INV855898,PROD013,6,2023-06-06,5.87,C0247,35.22
INV714667,PROD028,9,2023-05-20,34.95,C0392,314.55
INV692671,PROD041,13,2023-11-05,33.66,C0103,437.5799999999999
INV305802,PROD023,4,2023-11-16,19.31,C0289,77.24
INV474216,PROD016,11,2023-06-22,2.77,C0456,30.47
INV338632,PROD049,8,2023-09-10,26.86,C0242,214.88
INV692612,PROD036,1,2023-02-22,34.64,C0221,34.64
INV314915,PROD009,8,2023-01-23,20.83,C0459,166.64
INV207599,PROD027,18,2023-02-07,49.8,C0240,896.4
INV873874,PROD036,15,2023-04-24,36.06,C0349,540.9000000000001
INV112266,PROD014,12,2023-05-12,5.29,C0110,63.480000000000004
INV774254,PROD038,14,2023-05-24,6.45,C0471,90.3
INV741491,PROD029,7,2023-05-02,5.13,C0302,35.91
INV882675,PROD006,9,2023-10-02,39.66,C0061,356.93999999999994
INV390541,PROD049,8,2023-12-19,2.69,C0323,21.52
INV956755,PROD011,1,2023-09-08,46.35,C0278,46.35
INV711193,PROD027,11,2023-09-15,5.45,C0111,59.95
INV465909,PROD037,9,2023-12-23,0.5,C0118,4.5
INV128206,PROD023,15,2023-03-26,28.04,C0479,420.59999999999997
INV301897,PROD007,19,2023-05-21,1.56,C0379,29.64
INV305369,PROD011,8,2023-04-02,37.01,C0089,296.08
INV164251,PROD014,7,2023-08-24,7.07,C0424,49.49
INV223602,PROD029,8,2023-01-17,31.12,C0339,248.96
INV975295,PROD047,7,2023-06-03,18.65,C0372,130.54999999999998
INV596741,PROD028,5,2023-03-23,34.55,C0352,172.75
INV283601,PROD001,6,2023-09-30,19.04,C0194,114.24
INV322072,PROD027,4,2023-03-22,4.7,C0351,18.8
INV833675,PROD010,14,2023-04-28,5.87,C0038,82.18
INV810034,PROD011,9,2023-10-12,35.83,C0417,322.46999999999997
INV265042,PROD038,19,2023-08-20,49.23,C0272,935.3699999999999
INV570872,PROD039,18,2023-04-21,33.2,C0425,597.6
INV392736,PROD012,20,2023-08-16,41.92,C0218,838.4000000000001
INV305803,PROD017,20,2023-01-11,11.1,C0162,222.0
INV195446,PROD019,13,2023-08-27,38.74,C0208,503.62
INV156405,PROD038,4,2023-03-06,39.93,C0448,159.72
INV687270,PROD048,18,2023-02-27,47.5,C0118,855.0
INV155398,PROD026,19,2023-03-11,35.77,C0246,679.6300000000001
INV352164,PROD012,18,2023-03-06,43.85,C0266,789.3000000000001
INV177775,PROD004,17,2023-10-06,42.99,C0465,730.83
INV663679,PROD035,18,2023-09-26,4.64,C0124,83.52
INV968336,PROD017,9,2023-03-11,16.94,C0048,152.46
INV246499,PROD003,14,2023-04-16,24.78,C0092,346.92
INV563835,PROD015,3,2023-11-16,26.14,C0412,78.42
INV583287,PROD028,18,2023-06-14,4.47,C0037,80.46
INV131415,PROD044,9,2023-06-22,49.64,C0085,446.76
INV824443,PROD049,1,2023-12-07,39.11,C0017,39.11
INV894357,PROD047,1,2023-03-26,4.64,C0013,4.64
INV299671,PROD041,19,2023-12-19,4.51,C0381,85.69
INV779002,PROD007,15,2023-10-03,39.29,C0247,589.35
INV470500,PROD004,20,2023-03-18,1.78,C0191,35.6
INV776968,PROD025,4,2023-09-16,39.84,C0161,159.36
INV672286,PROD049,10,2023-02-13,13.41,C0149,134.1
INV599938,PROD010,20,2023-10-04,33.57,C0417,671.4
INV257891,PROD032,17,2023-02-09,45.56,C0148,774.52
INV429372,PROD049,10,2023-01-22,25.32,C0090,253.2
INV127526,PROD031,2,2023-08-28,25.6,C0195,51.2
INV357543,PROD039,2,2023-05-14,0.64,C0023,1.28
INV388441,PROD023,11,2023-09-22,4.89,C0194,53.79
INV347256,PROD010,13,2023-03-04,19.2,C0272,249.6
INV487518,PROD010,9,2023-06-14,25.83,C0212,232.46999999999997
INV923278,PROD004,12,2023-03-29,15.85,C0339,190.2
INV755377,PROD025,2,2023-01-21,27.85,C0296,55.7
INV731350,PROD004,14,2023-07-30,10.79,C0241,151.06
INV924729,PROD040,18,2023-07-01,23.27,C0439,418.86
INV163660,PROD040,17,2023-02-03,9.65,C0009,164.05
INV975454,PROD004,4,2023-05-10,43.33,C0138,173.32
INV374315,PROD008,18,2023-01-03,45.8,C0271,824.4
INV286064,PROD047,9,2023-11-26,48.13,C0321,433.17
INV640712,PROD031,16,2023-05-08,44.08,C0281,705.28
INV519124,PROD025,7,2023-02-02,26.65,C0100,186.54999999999998
INV830484,PROD016,5,2023-03-14,33.81,C0138,169.05
INV699177,PROD040,10,2023-09-25,36.44,C0205,364.4
INV121715,PROD043,10,2023-03-23,20.68,C0331,206.8
INV551819,PROD027,5,2023-09-28,18.73,C0125,93.65
INV186159,PROD007,10,2023-05-09,48.06,C0110,480.6
INV508819,PROD003,13,2023-11-20,14.94,C0237,194.22
INV295652,PROD023,12,2023-01-22,38.0,C0081,456.0
INV296036,PROD015,12,2023-12-16,17.33,C0207,207.95999999999998
INV495597,PROD013,1,2023-08-29,33.6,C0151,33.6
INV703675,PROD027,9,2023-09-20,43.22,C0158,388.98
INV909539,PROD034,17,2023-01-12,45.86,C0492,779.62
INV831283,PROD047,4,2023-10-12,18.73,C0116,74.92
INV447656,PROD034,6,2023-05-22,41.61,C0257,249.66
INV164518,PROD009,15,2023-12-23,30.7,C0372,460.5
INV770125,PROD045,11,2023-12-18,2.36,C0345,25.959999999999997
INV319086,PROD019,8,2023-04-21,10.63,C0030,85.04
INV370235,PROD049,12,2023-09-27,10.12,C0497,121.44
INV945891,PROD021,4,2023-04-24,20.04,C0301,80.16
INV576833,PROD007,3,2023-11-04,5.18,C0073,15.54
INV308266,PROD030,4,2023-11-07,27.45,C0270,109.8
INV616508,PROD038,3,2023-04-12,31.73,C0124,95.19
INV141115,PROD009,13,2023-04-26,32.38,C0111,420.94000000000005
INV886476,PROD027,2,2023-02-12,36.31,C0452,72.62
INV508253,PROD049,17,2023-06-17,25.08,C0314,426.35999999999996
INV855274,PROD030,17,2023-10-10,42.99,C0049,730.83
INV318841,PROD034,1,2023-04-05,1.03,C0443,1.03
INV916455,PROD002,1,2023-06-21,29.51,C0421,29.51
INV649317,PROD008,18,2023-11-02,6.83,C0213,122.94
INV595214,PROD001,8,2023-06-20,34.58,C0474,276.64
INV963020,PROD045,16,2023-05-26,13.56,C0327,216.96
INV813158,PROD008,14,2023-11-14,45.88,C0306,642.32
INV240431,PROD026,12,2023-06-27,30.68,C0110,368.15999999999997
INV947787,PROD004,3,2023-02-06,15.91,C0454,47.730000000000004
INV406439,PROD034,19,2023-10-04,14.7,C0064,279.3
INV978775,PROD015,13,2023-06-25,26.73,C0116,347.49
INV304163,PROD038,5,2023-07-28,37.95,C0014,189.75
INV731205,PROD047,6,2023-11-07,47.11,C0088,282.65999999999997
INV451473,PROD010,3,2023-05-21,12.39,C0259,37.17
INV829197,PROD027,3,2023-01-19,5.07,C0173,15.21
INV527030,PROD047,10,2023-10-02,6.94,C0382,69.4
INV122286,PROD048,2,2023-11-19,41.56,C0482,83.12
INV549492,PROD022,8,2023-07-22,24.87,C0399,198.96
INV222172,PROD048,2,2023-02-19,26.21,C0223,52.42
INV144206,PROD009,14,2023-01-10,39.13,C0383,547.82
INV478873,PROD013,2,2023-04-15,26.25,C0484,52.5
INV505048,PROD026,20,2023-01-14,4.87,C0200,97.4
INV204800,PROD044,15,2023-04-19,4.1,C0079,61.49999999999999
INV473078,PROD012,7,2023-06-24,13.07,C0488,91.49000000000001
INV699828,PROD028,17,2023-08-12,27.74,C0027,471.58
INV775441,PROD032,16,2023-10-15,21.51,C0056,344.16
INV971777,PROD010,20,2023-09-26,10.94,C0463,218.79999999999998
INV681467,PROD019,2,2023-06-05,6.23,C0136,12.46
INV412937,PROD034,15,2023-06-25,39.12,C0003,586.8
INV243125,PROD031,18,2023-09-28,36.96,C0122,665.28
INV744358,PROD003,7,2023-07-11,12.07,C0209,84.49000000000001
INV573467,PROD008,2,2023-07-09,5.57,C0371,11.14
INV632046,PROD045,1,2023-01-25,30.48,C0354,30.48
INV399645,PROD037,19,2023-05-29,35.52,C0189,674.8800000000001
INV367642,PROD012,1,2023-08-20,35.88,C0294,35.88
INV700611,PROD011,13,2023-12-28,37.93,C0299,493.09
INV947322,PROD041,14,2023-10-21,38.45,C0320,538.3000000000001
INV734032,PROD043,10,2023-11-25,41.6,C0193,416.0
INV409904,PROD039,15,2023-09-25,4.94,C0389,74.10000000000001
INV696389,PROD035,12,2023-11-23,29.17,C0075,350.04
INV122306,PROD010,11,2023-05-31,28.48,C0128,313.28000000000003
INV283630,PROD033,10,2023-04-10,28.69,C0396,286.90000000000003
INV408733,PROD013,4,2023-04-25,9.66,C0456,38.64
INV157433,PROD010,14,2023-10-14,20.51,C0400,287.14000000000004
INV262530,PROD040,1,2023-08-31,49.51,C0209,49.51
INV132002,PROD041,4,2023-08-02,23.13,C0204,92.52
INV688942,PROD029,6,2023-06-08,37.59,C0329,225.54000000000002
INV441603,PROD047,8,2023-04-23,26.24,C0483,209.92
